Date,USD,EUR
1998-02-18,298.15,276.96
1998-02-19,298.0,277.53
1998-02-20,296.7,276.0
1998-02-23,292.7,268.89
1998-02-24,291.4,268.14
1998-02-25,292.25,270.41
1998-02-26,293.0,271.24
1998-02-27,297.4,275.71
1998-03-02,298.35,275.94
1998-03-03,297.0,274.28
1998-03-04,296.75,275.46
1998-03-05,293.7,274.15
1998-03-06,294.9,275.7
1998-03-09,293.85,274.01
1998-03-10,294.4,275.19
1998-03-11,294.1,275.71
1998-03-12,293.85,274.19
1998-03-13,294.55,273.15
1998-03-16,294.2,273.45
1998-03-17,293.8,272.05
1998-03-18,290.4,270.72
1998-03-19,291.5,271.93
1998-03-20,292.4,273.67
1998-03-23,293.0,273.42
1998-03-24,300.3,280.4
1998-03-25,299.25,279.07
1998-03-26,299.6,278.89
1998-03-27,301.95,281.87
1998-03-30,301.85,284.29
1998-03-31,301.0,284.19
1998-04-01,301.0,284.22
1998-04-02,300.3,283.48
1998-04-03,306.0,288.64
1998-04-06,310.6,292.28
1998-04-07,309.2,290.36
1998-04-08,308.8,287.82
1998-04-09,307.65,285.6
1998-04-10,307.65,285.6
1998-04-13,307.65,286.43
1998-04-14,309.5,285.21
1998-04-15,307.2,282.13
1998-04-16,306.3,282.86
1998-04-17,308.45,284.79
1998-04-20,307.45,283.12
1998-04-21,307.5,281.31
1998-04-22,312.8,286.37
1998-04-23,312.75,287.44
1998-04-24,313.15,287.22
1998-04-27,309.65,283.11
1998-04-28,308.45,282.84
1998-04-29,308.25,282.47
1998-04-30,310.7,284.81
1998-05-01,306.9,278.83
1998-05-04,306.9,279.3
1998-05-05,303.8,275.04
1998-05-06,301.0,271.34
1998-05-07,298.1,268.52
1998-05-08,300.4,271.4
1998-05-11,298.9,271.18
1998-05-12,299.35,271.31
1998-05-13,299.1,271.54
1998-05-14,296.15,268.9
1998-05-15,300.9,273.73
1998-05-18,300.3,274.44
1998-05-19,299.7,273.1
1998-05-20,299.6,270.86
1998-05-21,300.6,269.84
1998-05-22,299.8,269.09
1998-05-25,299.8,270.6
1998-05-26,297.95,269.64
1998-05-27,292.75,266.27
1998-05-28,294.0,266.9
1998-05-29,293.6,267.29
1998-06-01,288.75,262.48
1998-06-02,291.45,265.14
1998-06-03,292.4,264.52
1998-06-04,292.8,263.66
1998-06-05,290.7,263.13
1998-06-08,291.7,264.74
1998-06-09,297.6,270.4
1998-06-10,293.0,268.77
1998-06-11,290.3,267.37
1998-06-12,288.15,265.44
1998-06-15,285.85,264.58
1998-06-16,287.0,263.45
1998-06-17,290.9,265.76
1998-06-18,292.45,267.21
1998-06-19,297.75,271.04
1998-06-22,295.15,270.37
1998-06-23,294.45,270.68
1998-06-24,293.85,270.25
1998-06-25,293.15,268.77
1998-06-26,293.65,271.27
1998-06-29,293.65,271.81
1998-06-30,296.3,272.95
1998-07-01,296.8,275.5
1998-07-02,294.05,273.49
1998-07-03,294.6,273.5
1998-07-06,293.25,270.68
1998-07-07,293.75,271.8
1998-07-08,292.0,270.98
1998-07-09,291.8,272.49
1998-07-10,290.6,269.8
1998-07-13,291.5,268.4
1998-07-14,293.35,269.5
1998-07-15,293.15,269.89
1998-07-16,294.95,269.85
1998-07-17,293.8,268.25
1998-07-20,294.85,267.77
1998-07-21,294.9,269.19
1998-07-22,293.95,268.78
1998-07-23,293.3,268.5
1998-07-24,294.6,267.65
1998-07-27,290.65,264.51
1998-07-28,290.6,263.46
1998-07-29,290.75,263.37
1998-07-30,290.0,262.8
1998-07-31,288.85,262.35
1998-08-03,286.15,260.8
1998-08-04,286.1,260.58
1998-08-05,287.9,260.53
1998-08-06,287.8,259.86
1998-08-07,285.7,258.63
1998-08-10,285.6,259.56
1998-08-11,284.8,259.06
1998-08-12,285.05,258.35
1998-08-13,283.4,258.26
1998-08-14,284.4,260.96
1998-08-17,284.15,260.27
1998-08-18,284.25,260.88
1998-08-19,285.5,262.49
1998-08-20,285.3,262.18
1998-08-21,283.5,260.94
1998-08-24,284.5,260.98
1998-08-25,283.05,260.08
1998-08-26,283.15,261.41
1998-08-27,278.5,257.18
1998-08-28,273.4,248.25
1998-08-31,273.4,246.34
1998-09-01,279.0,249.37
1998-09-02,280.15,250.53
1998-09-03,279.15,245.93
1998-09-04,285.0,252.58
1998-09-07,288.25,254.04
1998-09-08,285.4,252.1
1998-09-09,283.45,249.78
1998-09-10,290.5,251.16
1998-09-11,293.35,253.08
1998-09-14,290.2,252.51
1998-09-15,290.65,250.52
1998-09-16,288.25,249.2
1998-09-17,290.5,249.58
1998-09-18,290.1,250.76
1998-09-21,292.95,251.85
1998-09-22,288.9,248.79
1998-09-23,288.9,249.1
1998-09-24,292.7,251.13
1998-09-25,298.1,254.57
1998-09-28,292.25,251.01
1998-09-29,296.0,253.84
1998-09-30,293.85,251.03
1998-10-01,297.6,250.99
1998-10-02,300.8,251.62
1998-10-05,298.75,249.57
1998-10-06,294.65,246.78
1998-10-07,298.0,245.76
1998-10-08,300.25,246.82
1998-10-09,298.7,249.42
1998-10-12,296.45,249.97
1998-10-13,295.55,247.4
1998-10-14,295.3,248.19
1998-10-15,298.15,247.57
1998-10-16,297.95,247.19
1998-10-19,298.55,248.55
1998-10-20,295.4,247.93
1998-10-21,295.25,248.74
1998-10-22,292.9,245.36
1998-10-23,292.25,244.28
1998-10-26,291.45,245.04
1998-10-27,293.0,248.37
1998-10-28,293.15,248.31
1998-10-29,294.0,248.01
1998-10-30,292.3,247.54
1998-11-02,292.7,246.96
1998-11-03,288.6,244.71
1998-11-04,289.4,246.92
1998-11-05,290.6,246.29
1998-11-06,293.3,249.21
1998-11-09,292.05,251.88
1998-11-10,292.25,251.58
1998-11-11,293.5,251.78
1998-11-12,294.45,254.77
1998-11-13,297.1,256.57
1998-11-16,294.85,251.24
1998-11-17,293.8,250.71
1998-11-18,296.5,252.77
1998-11-19,296.35,254.54
1998-11-20,295.6,255.21
1998-11-23,295.5,257.51
1998-11-24,296.45,258.35
1998-11-25,296.3,258.23
1998-11-26,296.4,258.16
1998-11-27,296.15,258.67
1998-11-30,294.7,254.8
1998-12-01,293.3,251.63
1998-12-02,294.15,251.63
1998-12-03,292.85,250.62
1998-12-04,292.3,250.43
1998-12-07,295.55,253.34
1998-12-08,294.4,251.54
1998-12-09,294.2,250.91
1998-12-10,293.95,249.44
1998-12-11,290.8,245.87
1998-12-14,291.4,246.2
1998-12-15,292.55,248.19
1998-12-16,294.1,250.64
1998-12-17,293.3,249.66
1998-12-18,291.6,248.11
1998-12-21,289.65,247.81
1998-12-22,287.25,246.08
1998-12-23,285.8,244.63
1998-12-24,285.8,245.5
1998-12-25,285.8,245.5
1998-12-28,285.8,245.39
1998-12-29,286.95,245.33
1998-12-30,287.8,246.01
1998-12-31,287.8,245.08
1999-01-01,287.8,245.08
1999-01-04,287.15,243.37
1999-01-05,287.15,243.68
1999-01-06,287.65,245.44
1999-01-07,289.95,248.44
1999-01-08,290.9,251.8
1999-01-11,291.15,252.43
1999-01-12,289.8,251.06
1999-01-13,285.45,243.89
1999-01-14,285.65,244.12
1999-01-15,285.95,246.72
1999-01-18,286.75,247.26
1999-01-19,286.5,246.83
1999-01-20,286.0,247.17
1999-01-21,287.75,248.42
1999-01-22,287.0,247.8
1999-01-25,287.7,248.83
1999-01-26,287.1,248.06
1999-01-27,283.8,246.72
1999-01-28,283.55,248.34
1999-01-29,285.4,251.3
1999-02-01,286.9,253.78
1999-02-02,288.55,254.12
1999-02-03,286.85,252.82
1999-02-04,287.25,254.43
1999-02-05,289.4,256.4
1999-02-08,288.85,256.78
1999-02-09,287.0,253.98
1999-02-10,288.2,254.55
1999-02-11,287.3,254.29
1999-02-12,289.15,256.38
1999-02-15,289.2,257.36
1999-02-16,285.3,255.19
1999-02-17,285.75,254.38
1999-02-18,285.7,254.59
1999-02-19,286.35,258.07
1999-02-22,287.2,260.33
1999-02-23,286.7,261.09
1999-02-24,287.4,262.37
1999-02-25,286.45,259.21
1999-02-26,287.05,261.48
1999-03-01,286.7,262.21
1999-03-02,288.25,263.77
1999-03-03,285.95,261.91
1999-03-04,287.7,265.68
1999-03-05,287.9,265.32
1999-03-08,289.5,266.01
1999-03-09,292.95,269.06
1999-03-10,291.8,266.36
1999-03-11,294.0,271.42
1999-03-12,292.5,267.27
1999-03-15,289.7,264.71
1999-03-16,283.0,259.42
1999-03-17,284.7,258.63
1999-03-18,283.7,258.21
1999-03-19,283.7,259.66
1999-03-22,284.3,260.71
1999-03-23,284.1,260.71
1999-03-24,284.25,260.28
1999-03-25,283.4,260.65
1999-03-26,279.8,260.67
1999-03-29,280.15,261.41
1999-03-30,279.6,259.8
1999-03-31,279.45,258.85
1999-04-01,280.55,259.48
1999-04-02,280.55,260.06
1999-04-05,280.55,261.66
1999-04-06,278.5,258.78
1999-04-07,280.15,259.49
1999-04-08,281.0,259.37
1999-04-09,280.6,260.37
1999-04-12,283.2,261.09
1999-04-13,283.45,262.67
1999-04-14,283.4,262.14
1999-04-15,283.65,264.4
1999-04-16,284.2,265.46
1999-04-19,284.2,267.78
1999-04-20,284.35,266.82
1999-04-21,283.25,267.02
1999-04-22,283.4,267.43
1999-04-23,283.3,266.13
1999-04-26,281.5,265.49
1999-04-27,281.05,263.92
1999-04-28,283.0,266.15
1999-04-29,283.0,267.21
1999-04-30,286.6,270.89
1999-05-03,286.6,271.2
1999-05-04,285.3,268.92
1999-05-05,286.0,267.82
1999-05-06,287.95,267.14
1999-05-07,282.4,261.77
1999-05-10,278.0,257.34
1999-05-11,279.45,260.54
1999-05-12,277.55,260.02
1999-05-13,277.85,261.43
1999-05-14,276.0,257.94
1999-05-17,276.1,258.64
1999-05-18,275.05,257.9
1999-05-19,272.5,255.68
1999-05-20,274.0,257.88
1999-05-21,273.3,258.9
1999-05-24,272.2,257.45
1999-05-25,271.7,256.08
1999-05-26,269.5,257.21
1999-05-27,268.95,257.15
1999-05-28,268.6,256.86
1999-05-31,268.6,257.55
1999-06-01,266.85,254.99
1999-06-02,267.15,257.89
1999-06-03,264.75,255.72
1999-06-04,265.3,257.45
1999-06-07,265.6,257.94
1999-06-08,262.35,251.61
1999-06-09,261.3,250.5
1999-06-10,258.6,246.52
1999-06-11,259.7,247.5
1999-06-14,260.35,249.52
1999-06-15,260.0,249.62
1999-06-16,258.7,250.8
1999-06-17,258.15,250.22
1999-06-18,258.95,249.33
1999-06-21,259.3,251.31
1999-06-22,258.55,250.87
1999-06-23,259.15,251.33
1999-06-24,260.15,251.45
1999-06-25,260.7,249.09
1999-06-28,260.3,250.94
1999-06-29,262.0,253.43
1999-06-30,261.0,253.08
1999-07-01,262.6,256.27
1999-07-02,263.1,257.44
1999-07-05,261.8,255.89
1999-07-06,257.6,251.32
1999-07-07,257.1,251.47
1999-07-08,257.2,252.65
1999-07-09,257.3,252.5
1999-07-12,256.0,252.49
1999-07-13,254.65,250.15
1999-07-14,255.25,250.07
1999-07-15,253.3,247.22
1999-07-16,255.65,250.2
1999-07-19,253.95,249.61
1999-07-20,252.8,242.84
1999-07-21,254.5,242.36
1999-07-22,253.95,242.04
1999-07-23,255.3,243.91
1999-07-26,253.5,237.87
1999-07-27,254.6,239.58
1999-07-28,254.1,239.4
1999-07-29,253.9,236.96
1999-07-30,255.6,238.81
1999-08-02,255.35,239.5
1999-08-03,256.0,240.06
1999-08-04,255.85,237.71
1999-08-05,256.0,237.02
1999-08-06,255.75,237.2
1999-08-09,256.5,239.72
1999-08-10,256.5,239.01
1999-08-11,257.75,241.79
1999-08-12,260.3,244.5
1999-08-13,260.45,246.45
1999-08-16,259.0,245.06
1999-08-17,259.65,247.12
1999-08-18,261.3,247.96
1999-08-19,258.0,242.78
1999-08-20,258.25,242.53
1999-08-23,255.9,241.87
1999-08-24,253.4,240.78
1999-08-25,252.85,241.82
1999-08-26,253.15,242.78
1999-08-27,253.8,242.75
1999-08-30,253.8,242.92
1999-08-31,254.8,241.22
1999-09-01,254.7,240.42
1999-09-02,254.2,237.35
1999-09-03,254.4,239.93
1999-09-06,254.6,240.69
1999-09-07,255.6,241.22
1999-09-08,256.15,241.65
1999-09-09,256.9,243.21
1999-09-10,256.0,244.46
1999-09-13,256.3,246.73
1999-09-14,256.75,246.17
1999-09-15,257.15,247.35
1999-09-16,255.9,246.01
1999-09-17,255.1,245.19
1999-09-20,255.4,245.32
1999-09-21,258.85,247.09
1999-09-22,263.4,250.79
1999-09-23,264.35,253.4
1999-09-24,270.0,257.95
1999-09-27,281.1,269.15
1999-09-28,301.5,287.14
1999-09-29,307.0,289.4
1999-09-30,299.0,280.75
1999-10-01,307.5,287.41
1999-10-04,312.75,292.29
1999-10-05,325.5,304.72
1999-10-06,318.25,297.24
1999-10-07,323.5,301.41
1999-10-08,323.25,304.15
1999-10-11,317.75,298.64
1999-10-12,320.25,298.49
1999-10-13,321.75,298.97
1999-10-14,321.0,297.72
1999-10-15,315.75,290.1
1999-10-18,311.75,287.38
1999-10-19,309.5,286.65
1999-10-20,307.0,284.87
1999-10-21,302.85,280.18
1999-10-22,302.4,282.83
1999-10-25,302.0,282.85
1999-10-26,296.4,279.91
1999-10-27,290.6,276.0
1999-10-28,296.25,281.74
1999-10-29,299.1,284.56
1999-11-01,291.35,277.66
1999-11-02,290.75,277.09
1999-11-03,291.0,277.65
1999-11-04,290.6,278.22
1999-11-05,289.7,278.24
1999-11-08,288.25,277.94
1999-11-09,290.75,279.46
1999-11-10,295.75,283.42
1999-11-11,296.0,284.45
1999-11-12,291.25,282.25
1999-11-15,290.9,282.24
1999-11-16,294.25,285.46
1999-11-17,293.65,282.55
1999-11-18,293.6,284.58
1999-11-19,293.75,285.39
1999-11-22,294.9,285.53
1999-11-23,297.25,288.79
1999-11-24,297.5,291.75
1999-11-25,298.4,292.69
1999-11-26,296.85,293.42
1999-11-29,292.25,290.36
1999-11-30,291.35,289.35
1999-12-01,289.15,286.88
1999-12-02,286.0,285.0
1999-12-03,282.75,282.35
1999-12-06,276.1,270.0
1999-12-07,279.25,273.03
1999-12-08,280.95,274.18
1999-12-09,279.0,274.12
1999-12-10,280.65,276.12
1999-12-13,279.5,276.29
1999-12-14,279.25,277.69
1999-12-15,280.05,279.05
1999-12-16,280.3,275.32
1999-12-17,284.15,281.48
1999-12-20,284.25,281.85
1999-12-21,282.75,280.26
1999-12-22,285.75,283.48
1999-12-23,287.3,282.91
1999-12-24,287.3,282.91
1999-12-27,287.3,283.87
1999-12-28,287.3,285.22
1999-12-29,290.9,289.54
1999-12-30,290.25,289.56
1999-12-31,290.25,289.56
2000-01-03,290.25,285.88
2000-01-04,281.5,273.25
2000-01-05,280.45,271.31
2000-01-06,279.4,269.98
2000-01-07,282.1,274.18
2000-01-10,281.6,274.33
2000-01-11,282.25,274.08
2000-01-12,282.25,274.75
2000-01-13,282.1,274.63
2000-01-14,283.3,279.83
2000-01-17,285.35,283.0
2000-01-18,285.8,282.72
2000-01-19,287.65,284.83
2000-01-20,288.1,285.36
2000-01-21,287.75,285.75
2000-01-24,287.2,286.54
2000-01-25,288.0,286.14
2000-01-26,285.9,285.56
2000-01-27,285.55,288.9
2000-01-28,286.75,292.63
2000-01-31,283.3,289.55
2000-02-01,283.0,290.88
2000-02-02,285.6,293.77
2000-02-03,285.05,289.63
2000-02-04,293.65,299.7
2000-02-07,312.7,319.67
2000-02-08,296.25,300.33
2000-02-09,308.6,311.75
2000-02-10,309.0,313.58
2000-02-11,311.5,316.12
2000-02-14,308.35,314.61
2000-02-15,304.25,309.35
2000-02-16,302.5,307.51
2000-02-17,304.75,309.08
2000-02-18,303.55,308.14
2000-02-21,305.25,309.24
2000-02-22,302.25,300.15
2000-02-23,302.0,300.86
2000-02-24,298.75,299.92
2000-02-25,294.0,300.37
2000-02-28,292.5,302.51
2000-02-29,293.65,305.0
2000-03-01,292.9,302.55
2000-03-02,289.9,300.01
2000-03-03,288.5,299.96
2000-03-06,288.8,300.43
2000-03-07,289.75,302.61
2000-03-08,291.2,304.22
2000-03-09,290.5,299.79
2000-03-10,290.25,300.93
2000-03-13,290.65,300.63
2000-03-14,288.75,299.91
2000-03-15,289.15,298.4
2000-03-16,287.35,295.26
2000-03-17,283.9,293.16
2000-03-20,285.75,294.74
2000-03-21,285.15,293.58
2000-03-22,287.8,299.32
2000-03-23,284.75,293.44
2000-03-24,284.85,293.18
2000-03-27,284.15,292.76
2000-03-28,280.65,290.17
2000-03-29,279.75,293.45
2000-03-30,275.75,288.56
2000-03-31,276.75,289.22
2000-04-03,277.5,290.15
2000-04-04,276.85,289.99
2000-04-05,281.3,291.29
2000-04-06,279.35,291.26
2000-04-07,280.15,292.25
2000-04-10,282.25,294.1
2000-04-11,282.5,293.38
2000-04-12,280.4,292.72
2000-04-13,281.4,294.51
2000-04-14,282.0,294.95
2000-04-17,281.75,295.06
2000-04-18,281.1,296.14
2000-04-19,281.35,299.12
2000-04-20,279.85,297.87
2000-04-21,279.85,297.87
2000-04-24,279.85,297.81
2000-04-25,279.5,301.38
2000-04-26,276.2,299.05
2000-04-27,276.0,302.76
2000-04-28,275.05,301.82
2000-05-01,275.05,302.78
2000-05-02,275.45,303.39
2000-05-03,275.6,309.11
2000-05-04,280.0,313.83
2000-05-05,280.75,314.46
2000-05-08,277.9,310.92
2000-05-09,276.3,306.18
2000-05-10,277.6,304.62
2000-05-11,276.75,306.24
2000-05-12,276.65,305.12
2000-05-15,275.05,300.14
2000-05-16,276.0,304.94
2000-05-17,273.1,306.51
2000-05-18,272.8,305.25
2000-05-19,273.15,305.95
2000-05-22,274.0,303.1
2000-05-23,274.05,301.55
2000-05-24,273.7,301.63
2000-05-25,273.35,301.41
2000-05-26,271.3,293.01
2000-05-29,271.3,292.44
2000-05-30,273.15,292.92
2000-05-31,272.25,293.56
2000-06-01,272.5,292.66
2000-06-02,281.6,298.24
2000-06-05,283.25,299.89
2000-06-06,288.4,300.76
2000-06-07,284.1,296.83
2000-06-08,285.75,299.69
2000-06-09,284.4,299.05
2000-06-12,284.6,298.35
2000-06-13,291.5,303.42
2000-06-14,287.15,299.43
2000-06-15,287.4,301.7
2000-06-16,290.1,301.94
2000-06-19,285.9,297.72
2000-06-20,286.2,299.56
2000-06-21,286.05,302.31
2000-06-22,287.65,306.17
2000-06-23,285.8,305.18
2000-06-26,284.05,303.12
2000-06-27,283.8,300.86
2000-06-28,288.0,304.47
2000-06-29,289.75,304.2
2000-06-30,288.15,300.59
2000-07-03,287.65,302.28
2000-07-04,286.5,301.61
2000-07-05,286.85,299.9
2000-07-06,284.9,298.11
2000-07-07,282.85,297.99
2000-07-10,284.1,298.2
2000-07-11,282.85,297.42
2000-07-12,279.95,296.43
2000-07-13,280.8,300.26
2000-07-14,280.25,299.03
2000-07-17,282.45,302.15
2000-07-18,282.75,303.28
2000-07-19,279.2,302.07
2000-07-20,279.35,302.16
2000-07-21,279.3,299.52
2000-07-24,279.75,299.81
2000-07-25,279.7,297.14
2000-07-26,279.4,296.51
2000-07-27,279.85,297.97
2000-07-28,278.1,299.97
2000-07-31,276.75,298.67
2000-08-01,277.6,299.91
2000-08-02,277.6,303.75
2000-08-03,275.5,304.62
2000-08-04,273.95,301.51
2000-08-07,273.2,300.75
2000-08-08,273.1,303.51
2000-08-09,272.0,303.0
2000-08-10,272.2,299.48
2000-08-11,272.7,301.39
2000-08-14,275.45,304.67
2000-08-15,274.15,300.21
2000-08-16,276.35,303.11
2000-08-17,277.2,303.08
2000-08-18,275.6,303.26
2000-08-21,274.6,303.83
2000-08-22,273.4,304.39
2000-08-23,273.15,305.57
2000-08-24,272.6,301.95
2000-08-25,273.65,302.41
2000-08-28,273.65,304.33
2000-08-29,274.0,305.67
2000-08-30,273.3,305.91
2000-08-31,277.0,311.55
2000-09-01,277.0,307.78
2000-09-04,276.65,307.49
2000-09-05,275.0,310.31
2000-09-06,274.15,312.21
2000-09-07,272.7,313.09
2000-09-08,272.75,314.81
2000-09-11,272.55,316.26
2000-09-12,274.65,319.1
2000-09-13,272.5,315.17
2000-09-14,273.1,317.04
2000-09-15,272.6,315.84
2000-09-18,273.0,319.52
2000-09-19,271.85,318.47
2000-09-20,271.4,320.24
2000-09-21,269.5,315.98
2000-09-22,273.95,310.71
2000-09-25,272.85,312.44
2000-09-26,274.85,312.29
2000-09-27,276.15,313.34
2000-09-28,276.4,313.06
2000-09-29,273.65,310.08
2000-10-02,273.1,309.74
2000-10-03,272.1,310.47
2000-10-04,271.35,310.9
2000-10-05,270.4,310.98
2000-10-06,270.0,310.45
2000-10-09,270.0,310.7
2000-10-10,270.5,311.56
2000-10-11,272.75,312.11
2000-10-12,274.0,317.68
2000-10-13,273.25,317.92
2000-10-16,271.6,320.06
2000-10-17,270.25,317.98
2000-10-18,272.0,320.91
2000-10-19,270.3,321.94
2000-10-20,270.45,322.89
2000-10-23,271.45,324.7
2000-10-24,270.2,322.74
2000-10-25,266.8,321.95
2000-10-26,266.4,321.35
2000-10-27,263.8,313.04
2000-10-30,264.75,313.31
2000-10-31,264.5,312.06
2000-11-01,265.5,309.58
2000-11-02,264.85,307.93
2000-11-03,264.65,306.45
2000-11-06,265.7,308.52
2000-11-07,265.5,308.47
2000-11-08,264.1,308.42
2000-11-09,264.65,308.13
2000-11-10,264.85,306.72
2000-11-13,264.85,307.93
2000-11-14,264.95,308.76
2000-11-15,264.6,307.89
2000-11-16,266.7,312.19
2000-11-17,265.25,311.07
2000-11-20,266.15,313.52
2000-11-21,266.15,314.75
2000-11-22,266.15,315.61
2000-11-23,265.7,315.52
2000-11-24,265.55,316.21
2000-11-27,268.15,315.88
2000-11-28,269.95,315.73
2000-11-29,269.1,312.87
2000-11-30,269.1,309.13
2000-12-01,269.2,308.36
2000-12-04,270.7,304.36
2000-12-05,270.8,305.99
2000-12-06,271.6,307.03
2000-12-07,273.9,307.82
2000-12-08,272.95,307.34
2000-12-11,270.7,308.35
2000-12-12,270.75,308.65
2000-12-13,269.6,307.9
2000-12-14,269.3,303.47
2000-12-15,270.35,301.23
2000-12-18,270.2,301.63
2000-12-19,269.55,302.49
2000-12-20,272.45,300.45
2000-12-21,273.1,298.76
2000-12-22,273.1,295.72
2000-12-25,273.1,295.72
2000-12-26,273.1,294.0
2000-12-27,275.05,295.56
2000-12-28,274.45,296.48
2000-12-29,274.45,292.31
2001-01-01,274.45,292.31
2001-01-02,271.1,286.12
2001-01-03,267.15,282.46
2001-01-04,267.1,282.77
2001-01-05,267.4,280.97
2001-01-08,268.3,282.45
2001-01-09,267.0,283.86
2001-01-10,266.3,283.06
2001-01-11,264.15,278.08
2001-01-12,263.7,277.93
2001-01-15,263.5,279.72
2001-01-16,264.45,281.06
2001-01-17,263.5,283.21
2001-01-18,264.9,280.47
2001-01-19,264.9,283.28
2001-01-22,266.15,284.53
2001-01-23,266.1,283.3
2001-01-24,264.25,286.33
2001-01-25,264.9,287.87
2001-01-26,263.55,285.85
2001-01-29,262.85,286.17
2001-01-30,264.95,286.59
2001-01-31,264.5,284.41
2001-02-01,267.65,284.64
2001-02-02,266.7,285.73
2001-02-05,265.45,282.39
2001-02-06,262.7,282.02
2001-02-07,263.15,282.17
2001-02-08,262.95,286.22
2001-02-09,259.9,281.19
2001-02-12,261.1,280.84
2001-02-13,260.75,283.02
2001-02-14,260.25,283.34
2001-02-15,258.55,286.13
2001-02-16,257.45,281.12
2001-02-19,259.45,281.8
2001-02-20,256.25,281.93
2001-02-21,257.5,282.28
2001-02-22,258.85,285.14
2001-02-23,260.45,286.74
2001-02-26,263.2,289.33
2001-02-27,268.3,292.04
2001-02-28,266.7,290.02
2001-03-01,266.35,286.49
2001-03-02,263.1,281.24
2001-03-05,262.5,282.56
2001-03-06,261.85,281.44
2001-03-07,260.65,281.08
2001-03-08,263.65,282.92
2001-03-09,269.8,289.52
2001-03-12,272.5,293.26
2001-03-13,269.3,293.58
2001-03-14,263.85,289.4
2001-03-15,262.05,289.05
2001-03-16,260.7,290.73
2001-03-19,260.55,290.14
2001-03-20,261.55,289.68
2001-03-21,262.0,291.92
2001-03-22,261.15,295.52
2001-03-23,262.85,294.31
2001-03-26,262.2,292.8
2001-03-27,262.0,291.69
2001-03-28,260.15,292.57
2001-03-29,260.15,294.95
2001-03-30,257.7,291.52
2001-04-02,255.95,290.19
2001-04-03,257.1,289.95
2001-04-04,259.45,287.38
2001-04-05,258.1,287.86
2001-04-06,258.8,287.11
2001-04-09,259.0,287.14
2001-04-10,256.65,288.31
2001-04-11,257.7,291.29
2001-04-12,259.25,290.15
2001-04-13,259.25,290.15
2001-04-16,259.25,293.17
2001-04-17,260.55,295.37
2001-04-18,258.85,296.57
2001-04-19,263.1,295.95
2001-04-20,263.85,292.78
2001-04-23,262.6,292.66
2001-04-24,263.4,294.66
2001-04-25,263.5,293.69
2001-04-26,263.5,292.19
2001-04-27,264.6,296.44
2001-04-30,263.15,296.81
2001-05-01,264.0,296.2
2001-05-02,263.95,296.04
2001-05-03,266.4,298.12
2001-05-04,266.6,297.84
2001-05-07,266.6,299.08
2001-05-08,265.2,299.59
2001-05-09,267.85,302.89
2001-05-10,268.45,303.95
2001-05-11,269.05,307.1
2001-05-14,268.35,307.04
2001-05-15,266.6,303.44
2001-05-16,270.9,306.34
2001-05-17,274.0,310.9
2001-05-18,273.0,311.32
